cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
73,2026-08-20T10:07:34Z,1787220454,server,bench-seaweedfs,0.15,387960832,2147483648,541646739,799640666,46645248,265236480
74,2026-08-20T10:07:35Z,1787220455,client,bench-warp,124.95,569282560,1073741824,799639806,541643415,917504,0
74,2026-08-20T10:07:35Z,1787220455,server,bench-seaweedfs,5.75,388022272,2147483648,541646739,799640666,46645248,265236480
75,2026-08-20T10:07:36Z,1787220456,client,bench-warp,197.26,625651712,1073741824,799639806,541643415,917504,0
75,2026-08-20T10:07:36Z,1787220456,server,bench-seaweedfs,0.11,387989504,2147483648,541646739,799640666,46645248,265236480
76,2026-08-20T10:07:37Z,1787220457,client,bench-warp,176.14,668651520,1073741824,799639806,541643415,917504,0
76,2026-08-20T10:07:37Z,1787220457,server,bench-seaweedfs,5.92,387973120,2147483648,541646739,799640666,46645248,265236480
77,2026-08-20T10:07:38Z,1787220458,client,bench-warp,145.41,723722240,1073741824,799639806,541643415,917504,0
77,2026-08-20T10:07:38Z,1787220458,server,bench-seaweedfs,0.62,387969024,2147483648,541646739,799640666,46645248,265236480
78,2026-08-20T10:07:39Z,1787220459,client,bench-warp,97.54,792588288,1073741824,799639806,541643415,917504,0
78,2026-08-20T10:07:39Z,1787220459,server,bench-seaweedfs,2.26,387997696,2147483648,541646739,799640666,46645248,265236480
79,2026-08-20T10:07:40Z,1787220460,client,bench-warp,62.25,864632832,1073741824,802379880,541709913,917504,0
79,2026-08-20T10:07:40Z,1787220460,server,bench-seaweedfs,70.46,389799936,2147483648,541713237,802380740,46731264,336789504
80,2026-08-20T10:07:41Z,1787220461,client,bench-warp,11.04,876306432,1073741824,803393392,541902872,917504,0
80,2026-08-20T10:07:41Z,1787220461,server,bench-seaweedfs,148.40,387944448,2147483648,541906196,803394252,46731264,336789504
81,2026-08-20T10:07:42Z,1787220462,client,bench-warp,27.80,857571328,1073741824,804037277,542029740,917504,0
81,2026-08-20T10:07:42Z,1787220462,server,bench-seaweedfs,144.29,389005312,2147483648,542033064,804038137,46731264,336789504
82,2026-08-20T10:07:43Z,1787220463,client,bench-warp,5.93,858017792,1073741824,804921886,542221704,917504,0
82,2026-08-20T10:07:43Z,1787220463,server,bench-seaweedfs,152.24,388104192,2147483648,542225028,804922746,46731264,336789504
83,2026-08-20T10:07:44Z,1787220464,client,bench-warp,6.79,852676608,1073741824,806023857,542413939,917504,0
83,2026-08-20T10:07:44Z,1787220464,server,bench-seaweedfs,145.84,386555904,2147483648,542417263,806024717,46731264,336789504
84,2026-08-20T10:07:45Z,1787220465,client,bench-warp,33.46,863105024,1073741824,806978928,542603693,917504,0
84,2026-08-20T10:07:45Z,1787220465,server,bench-seaweedfs,177.06,398663680,2147483648,542607017,806979788,46731264,336789504
85,2026-08-20T10:07:46Z,1787220466,client,bench-warp,7.38,745590784,1073741824,807405797,542732197,917504,0
85,2026-08-20T10:07:46Z,1787220466,server,bench-seaweedfs,152.87,398864384,2147483648,542735521,807406657,46731264,336789504
86,2026-08-20T10:07:47Z,1787220467,client,bench-warp,6.72,745603072,1073741824,808364434,542925611,917504,0
86,2026-08-20T10:07:47Z,1787220467,server,bench-seaweedfs,151.81,409387008,2147483648,542928935,808365294,46731264,336789504
87,2026-08-20T10:07:48Z,1787220468,client,bench-warp,7.49,743555072,1073741824,809457864,543118016,917504,0
87,2026-08-20T10:07:48Z,1787220468,server,bench-seaweedfs,145.55,409915392,2147483648,543121340,809458724,46731264,336789504
88,2026-08-20T10:07:49Z,1787220469,client,bench-warp,22.90,694333440,1073741824,810440694,543245951,917504,0
88,2026-08-20T10:07:49Z,1787220469,server,bench-seaweedfs,145.05,401571840,2147483648,543249275,810441554,46731264,336789504
89,2026-08-20T10:07:50Z,1787220470,client,bench-warp,21.94,332062720,1073741824,810871582,543434622,917504,0
89,2026-08-20T10:07:50Z,1787220470,server,bench-seaweedfs,157.15,400515072,2147483648,543437946,810872442,46731264,336789504
90,2026-08-20T10:07:51Z,1787220471,client,bench-warp,6.62,332066816,1073741824,811905916,543624594,917504,0
90,2026-08-20T10:07:51Z,1787220471,server,bench-seaweedfs,142.09,399753216,2147483648,543628516,811906776,46731264,336789504
91,2026-08-20T10:07:52Z,1787220472,client,bench-warp,8.63,332103680,1073741824,812900892,543816166,917504,0
91,2026-08-20T10:07:52Z,1787220472,server,bench-seaweedfs,172.06,417898496,2147483648,543819490,812901752,46731264,336789504
92,2026-08-20T10:07:54Z,1787220474,client,bench-warp,6.56,332374016,1073741824,813504300,543944661,917504,0
92,2026-08-20T10:07:54Z,1787220474,server,bench-seaweedfs,150.80,417603584,2147483648,543948585,813505160,46731264,336789504
