cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
97,2026-08-20T07:49:59Z,1787212199,server,bench-minio,412.35,1192697856,2147483648,2483983765,1080468299,812871680,3440660480
98,2026-08-20T07:50:00Z,1787212200,client,bench-warp,0.00,68575232,1073741824,1080467938,2483981867,4096,0
98,2026-08-20T07:50:00Z,1787212200,server,bench-minio,437.06,1191174144,2147483648,2483983765,1080468299,812871680,3440660480
99,2026-08-20T07:50:01Z,1787212201,client,bench-warp,0.00,68575232,1073741824,1080467938,2483981867,4096,0
99,2026-08-20T07:50:01Z,1787212201,server,bench-minio,419.98,1190604800,2147483648,2483983765,1080468299,812871680,3440660480
100,2026-08-20T07:50:02Z,1787212202,client,bench-warp,0.00,68575232,1073741824,1080467938,2483981867,4096,0
100,2026-08-20T07:50:02Z,1787212202,server,bench-minio,411.12,1190240256,2147483648,2483983765,1080468299,812871680,3440660480
101,2026-08-20T07:50:03Z,1787212203,client,bench-warp,10.48,68718592,1073741824,1080532703,2483984639,4096,0
101,2026-08-20T07:50:03Z,1787212203,server,bench-minio,339.89,1188458496,2147483648,2483986537,1080533064,812871680,3440660480
102,2026-08-20T07:50:04Z,1787212204,client,bench-warp,10.57,73863168,1073741824,1080828641,2483999367,4096,0
102,2026-08-20T07:50:04Z,1787212204,server,bench-minio,283.75,1188982784,2147483648,2484001859,1080829002,812871680,3440660480
103,2026-08-20T07:50:05Z,1787212205,client,bench-warp,16.50,75239424,1073741824,1080897664,2484062827,4096,0
103,2026-08-20T07:50:05Z,1787212205,server,bench-minio,239.29,1188360192,2147483648,2484064725,1080898025,812871680,3440660480
104,2026-08-20T07:50:06Z,1787212206,client,bench-warp,0.00,75239424,1073741824,1080897664,2484062827,4096,0
104,2026-08-20T07:50:06Z,1787212206,server,bench-minio,384.67,1186783232,2147483648,2484064725,1080898025,812871680,3440717824
105,2026-08-20T07:50:07Z,1787212207,client,bench-warp,12.21,76083200,1073741824,1080960443,2484063619,4096,0
105,2026-08-20T07:50:07Z,1787212207,server,bench-minio,343.69,1184124928,2147483648,2484065517,1080960870,812949504,3469402112
106,2026-08-20T07:50:08Z,1787212208,server,bench-minio,122.08,1181999104,2147483648,2484081149,1081020464,812949504,3490131968
107,2026-08-20T07:50:09Z,1787212209,server,bench-minio,0.00,1181999104,2147483648,2484081149,1081020464,812949504,3490131968
