cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
91,2026-08-20T08:22:02Z,1787214122,server,bench-rustfs,594.32,1503797248,2147483648,4716782503,5777634478,7007186944,6285844480
92,2026-08-20T08:22:03Z,1787214123,client,bench-warp,2.28,67366912,1073741824,5780125701,4716782544,483328,0
92,2026-08-20T08:22:03Z,1787214123,server,bench-rustfs,601.13,1512407040,2147483648,4716787915,5785505096,7029751808,6285844480
93,2026-08-20T08:22:04Z,1787214124,client,bench-warp,2.32,67166208,1073741824,5806755471,4716798516,483328,0
93,2026-08-20T08:22:04Z,1787214124,server,bench-rustfs,606.76,1533976576,2147483648,4716800257,5806755330,7042707456,6285844480
94,2026-08-20T08:22:05Z,1787214125,client,bench-warp,10.68,67371008,1073741824,5872682299,4716837984,483328,0
94,2026-08-20T08:22:05Z,1787214125,server,bench-rustfs,593.75,1578549248,2147483648,4716839923,5873211272,7074099200,6285844480
95,2026-08-20T08:22:06Z,1787214126,client,bench-warp,14.52,67305472,1073741824,5962809067,4716893106,483328,0
95,2026-08-20T08:22:06Z,1787214126,server,bench-rustfs,604.20,1559363584,2147483648,4716900109,5970776006,7102877696,6285844480
96,2026-08-20T08:22:07Z,1787214127,client,bench-warp,27.53,68354048,1073741824,6140780943,4717004466,483328,0
96,2026-08-20T08:22:07Z,1787214127,server,bench-rustfs,582.16,1387782144,2147483648,4717010167,6147606880,7133847552,6285889536
97,2026-08-20T08:22:08Z,1787214128,client,bench-warp,85.19,71581696,1073741824,6323172129,4717101840,483328,0
97,2026-08-20T08:22:08Z,1787214128,server,bench-rustfs,413.86,771534848,2147483648,4717103581,6323171988,7140958208,6285889536
98,2026-08-20T08:22:09Z,1787214129,client,bench-warp,64.30,71626752,1073741824,6323268425,4717137589,483328,0
98,2026-08-20T08:22:09Z,1787214129,server,bench-rustfs,166.38,692215808,2147483648,4717139330,6323268284,7142395904,6285889536
99,2026-08-20T08:22:10Z,1787214130,client,bench-warp,9.77,1740800,1073741824,6323282618,4717137655,483328,0
99,2026-08-20T08:22:10Z,1787214130,server,bench-rustfs,278.85,688902144,2147483648,4717143620,6323284589,7142866944,6285971456
