cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
108,2026-08-20T08:04:27Z,1787213067,server,bench-silo,384.00,685400064,2147483648,137502049,86709220,50892800,820961280
109,2026-08-20T08:04:28Z,1787213068,client,bench-warp,55.19,79654912,1073741824,90104214,139212653,4096,0
109,2026-08-20T08:04:28Z,1787213068,server,bench-silo,415.09,687783936,2147483648,139285241,90248631,51175424,825171968
110,2026-08-20T08:04:29Z,1787213069,client,bench-warp,60.10,80207872,1073741824,92625919,140480293,4096,0
110,2026-08-20T08:04:29Z,1787213069,server,bench-silo,410.23,689135616,2147483648,140511114,92688172,51273728,828108800
111,2026-08-20T08:04:30Z,1787213070,client,bench-warp,73.10,86179840,1073741824,96020046,142176896,4096,0
111,2026-08-20T08:04:30Z,1787213070,server,bench-silo,409.82,692097024,2147483648,142239719,96126545,51609600,832180224
112,2026-08-20T08:04:31Z,1787213071,client,bench-warp,46.89,81678336,1073741824,98161070,143257816,4096,0
112,2026-08-20T08:04:31Z,1787213071,server,bench-silo,423.98,693272576,2147483648,143275107,98188273,51732480,835792896
113,2026-08-20T08:04:32Z,1787213072,client,bench-warp,55.95,80011264,1073741824,101047312,144681201,4096,0
113,2026-08-20T08:04:32Z,1787213072,server,bench-silo,348.14,694644736,2147483648,144728105,101132049,51937280,843771904
114,2026-08-20T08:04:33Z,1787213073,client,bench-warp,53.15,80375808,1073741824,103361086,145863910,4096,0
114,2026-08-20T08:04:33Z,1787213073,server,bench-silo,363.98,697593856,2147483648,145869857,103378155,52051968,850292736
115,2026-08-20T08:04:34Z,1787213074,client,bench-warp,59.34,80658432,1073741824,105803531,147094200,4096,0
115,2026-08-20T08:04:34Z,1787213074,server,bench-silo,374.99,697962496,2147483648,147113210,105837705,52314112,856924160
116,2026-08-20T08:04:35Z,1787213075,client,bench-warp,56.17,82440192,1073741824,108321209,148349460,4096,0
116,2026-08-20T08:04:35Z,1787213075,server,bench-silo,381.75,699596800,2147483648,148368046,108362448,52436992,863793152
117,2026-08-20T08:04:37Z,1787213077,client,bench-warp,50.96,82571264,1073741824,109996926,149128904,4096,0
117,2026-08-20T08:04:37Z,1787213077,server,bench-silo,439.80,700641280,2147483648,149156666,110060777,52551680,868069376
118,2026-08-20T08:04:38Z,1787213078,client,bench-warp,61.74,83124224,1073741824,111417829,149888571,4096,0
118,2026-08-20T08:04:38Z,1787213078,server,bench-silo,335.31,701386752,2147483648,149914939,111471736,52666368,872394752
119,2026-08-20T08:04:39Z,1787213079,client,bench-warp,47.57,84529152,1073741824,113423713,150902560,4096,0
119,2026-08-20T08:04:39Z,1787213079,server,bench-silo,318.31,703029248,2147483648,150932294,113510343,52817920,877924352
120,2026-08-20T08:04:40Z,1787213080,client,bench-warp,62.22,85143552,1073741824,115737814,152033806,4096,0
120,2026-08-20T08:04:40Z,1787213080,server,bench-silo,396.56,704786432,2147483648,152044327,115759507,52998144,884031488
